class,original_path,generated_path
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (58).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (58)_aug_00242.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (28).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (28)_aug_00243.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (51).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (51)_aug_00244.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (1).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (1)_aug_00245.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (39).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (39)_aug_00246.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (32).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (32)_aug_00247.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (27).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (27)_aug_00248.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (28).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (28)_aug_00249.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (30).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (30)_aug_00250.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (20).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (20)_aug_00251.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (6).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (6)_aug_00252.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (5).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (5)_aug_00253.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (55).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (55)_aug_00254.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (53).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (53)_aug_00255.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (1).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (1)_aug_00256.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (50).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (50)_aug_00257.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (23).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (23)_aug_00258.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (56).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (56)_aug_00259.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (16).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (16)_aug_00260.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (26).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (26)_aug_00261.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (30).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (30)_aug_00262.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (26).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (26)_aug_00263.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (32).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (32)_aug_00264.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (43).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (43)_aug_00265.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (10).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (10)_aug_00266.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (23).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (23)_aug_00267.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (63).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (63)_aug_00268.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (36).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (36)_aug_00269.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (62).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (62)_aug_00270.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (46).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (46)_aug_00271.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (18).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (18)_aug_00272.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (63).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (63)_aug_00273.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (61).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (61)_aug_00274.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (60).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (60)_aug_00275.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (53).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (53)_aug_00276.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (25).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (25)_aug_00277.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (47).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (47)_aug_00278.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (22).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (22)_aug_00279.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (53).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (53)_aug_00280.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (10).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (10)_aug_00281.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (31).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (31)_aug_00282.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (10).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (10)_aug_00283.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (49).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (49)_aug_00284.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (27).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (27)_aug_00285.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (22).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (22)_aug_00286.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (47).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (47)_aug_00287.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (63).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (63)_aug_00288.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (64).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (64)_aug_00289.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (8).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (8)_aug_00290.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (17).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (17)_aug_00291.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (50).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (50)_aug_00292.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (8).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (8)_aug_00293.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (26).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (26)_aug_00294.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (45).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (45)_aug_00295.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (4).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (4)_aug_00296.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (6).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (6)_aug_00297.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (7).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (7)_aug_00298.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (62).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (62)_aug_00299.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (51).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (51)_aug_00300.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (2).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (2)_aug_00301.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (43).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (43)_aug_00302.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (29).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (29)_aug_00303.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (53).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (53)_aug_00304.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (29).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (29)_aug_00305.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (43).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (43)_aug_00306.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (57).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (57)_aug_00307.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (66).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (66)_aug_00308.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (57).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (57)_aug_00309.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (45).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (45)_aug_00310.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (33).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (33)_aug_00311.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (3).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (3)_aug_00312.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (51).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (51)_aug_00313.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (57).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (57)_aug_00314.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (45).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (45)_aug_00315.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (31).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (31)_aug_00316.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (21).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (21)_aug_00317.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (38).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (38)_aug_00318.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (35).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (35)_aug_00319.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (64).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (64)_aug_00320.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (64).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (64)_aug_00321.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (44).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (44)_aug_00322.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (37).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (37)_aug_00323.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (46).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (46)_aug_00324.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (40).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (40)_aug_00325.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (61).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (61)_aug_00326.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (55).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (55)_aug_00327.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (54).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (54)_aug_00328.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (33).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (33)_aug_00329.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (15).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (15)_aug_00330.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (42).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (42)_aug_00331.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (50).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (50)_aug_00332.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (47).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (47)_aug_00333.jpg
